D1BPM6_VEIPT,A0A2D3P600_9FUSO,C0EJJ1_NEIFL,L1MCS5_9BACT,C3JCB2_POREA,A0A7W4HJV8_9BACT,D6GSY8_FILAD,W1W7T9_9FIRM,U2MCA6_9BACT,E6KWI6_9PAST,A0A2W5KWT7_9CORY,A0A380N4Y6_9FIRM,D1BP93_VEIPT,A0A239YF41_9FIRM,A0A7W4HEW8_9BACT,E4LDI2_9FIRM,A0A3P2AFV8_9FIRM,A0A3P1ZCI1_9BACT,A0A069ZK08_9PORP,A0A2G6QS19_9SPIR,NUOD_NEIMB,D2NQS3_ROTMD,A7B9J2_9ACTO,X8ISL9_9STRE,E3H5W3_ROTDC,UPI000F66B8D6,F1ZRM2_9FLAO,C0EJZ3_NEIFL,A0A6L5DSP1_9BACT,A0A2I1Z7Q9_9MICC,label
0.015529908,0.013576007,0.014109555,0.015886113,0.013889663,0.01322226,0.014389683,0.012853442,0.014195147,0.014257695,0.01507406,0.012729801,0.015359742,0.013514943,0.013513515,0.013999433,0.0149641745,0.013465678,0.013745744,0.014307052,0.013217223,0.015483945,0.0155086,0.01358362,0.016475478,0.01380169,0.013841323,0.014713153,0.01403814,0.016795468,1
0.014701003,0.014669593,0.014718182,0.015726812,0.013787219,0.013984101,0.016736593,0.013227301,0.014782747,0.013397554,0.01391446,0.0132079525,0.014379274,0.013593759,0.014770487,0.0141845625,0.014760678,0.015046511,0.014000113,0.014497406,0.011938411,0.014181572,0.015898908,0.013629119,0.01513714,0.013292946,0.014036521,0.013734895,0.013299607,0.0153770745,0
0.015726522,0.014585054,0.015564481,0.01465015,0.013422961,0.015410667,0.015985148,0.013437602,0.014632102,0.013655723,0.013616891,0.013662396,0.015474065,0.013422954,0.01433539,0.014343167,0.0147459395,0.01422754,0.0136874905,0.01373213,0.0128663955,0.013639255,0.016667886,0.013711583,0.015771875,0.013394327,0.014653792,0.013521673,0.013779122,0.014759384,0
0.01490915,0.014779958,0.015155706,0.014990767,0.013881542,0.01424972,0.016187357,0.012865727,0.014278201,0.012643317,0.014340728,0.014639975,0.016267193,0.013726461,0.014362883,0.014690804,0.014530762,0.014159557,0.013715416,0.013529876,0.012563332,0.014804867,0.017198285,0.013311255,0.015150514,0.013835635,0.014008523,0.013565203,0.0136405025,0.015236115,1
0.014950055,0.014803925,0.014599642,0.015053072,0.014015979,0.014573854,0.01712427,0.0122354,0.01499324,0.01328265,0.0131495055,0.014282546,0.015910119,0.01309554,0.014921473,0.014007197,0.015167435,0.013666506,0.013570115,0.014215874,0.012874752,0.014034466,0.017207688,0.013438964,0.014465923,0.013222436,0.014553436,0.014009332,0.01385458,0.0149109755,0
0.014890688,0.015747054,0.014879321,0.015540668,0.0138555225,0.014303747,0.01764742,0.013404349,0.014612649,0.014780053,0.013822273,0.013406992,0.014034708,0.013447211,0.01379038,0.014399763,0.0146717215,0.0152796,0.01350381,0.013581713,0.012742197,0.013783198,0.016628496,0.013275311,0.0149931125,0.013637143,0.014722365,0.013473417,0.013837564,0.014998432,0
0.0138799725,0.015022319,0.014783029,0.015169079,0.014083554,0.0134071335,0.018787807,0.011675475,0.013697705,0.013491732,0.013802511,0.013249348,0.015239804,0.013117823,0.014150085,0.012942588,0.0151286265,0.014234347,0.013881644,0.014055112,0.013631981,0.013559302,0.017094731,0.013721837,0.014904749,0.013476916,0.014899289,0.014656394,0.013193201,0.014852707,1
0.015342986,0.014846205,0.01529803,0.016727569,0.01467325,0.014123832,0.018843945,0.013165448,0.014964834,0.013816817,0.013759314,0.013533601,0.014531276,0.014148208,0.015296346,0.014017505,0.015115498,0.014852044,0.014063943,0.014432419,0.012088849,0.013781601,0.016730152,0.014239792,0.014321651,0.014323759,0.014214002,0.013464522,0.014071398,0.0150109,1
0.015117681,0.014259235,0.0150059145,0.016398622,0.013876453,0.013975693,0.017425792,0.013018398,0.014750412,0.014862667,0.013572662,0.013282977,0.014860485,0.013657059,0.014879983,0.013086834,0.01520279,0.015005709,0.013729683,0.014160749,0.013146822,0.0142743755,0.015850522,0.014077165,0.014332651,0.013878596,0.014706245,0.014156646,0.0141994115,0.015107841,0
0.015126201,0.014755907,0.014842261,0.014785828,0.013718991,0.014536868,0.017871447,0.014641752,0.014057054,0.012823478,0.014216893,0.0149927,0.015343218,0.0135078905,0.01514268,0.013884559,0.014460538,0.0136831,0.013907354,0.014355026,0.012712527,0.01441073,0.016500792,0.014252858,0.01504845,0.013586985,0.01352532,0.013696811,0.012840546,0.016016725,0
0.013978076,0.014239199,0.014435433,0.0152161,0.01374789,0.012645322,0.015480895,0.012652548,0.013169281,0.013113541,0.014311729,0.012546689,0.015729925,0.013244525,0.013659127,0.013150731,0.014462584,0.0130448695,0.01425723,0.014055351,0.013414651,0.014120403,0.017391788,0.0133207925,0.014481579,0.013603883,0.014069267,0.014137364,0.013170888,0.015453217,1
0.014323508,0.014727615,0.014326808,0.014803143,0.013810786,0.013943249,0.018386262,0.011540318,0.013488002,0.013311977,0.013916321,0.013472753,0.015260517,0.012722855,0.014954786,0.013328813,0.014837278,0.013709856,0.014527735,0.014603271,0.013266693,0.013970777,0.016426664,0.0134291025,0.01404498,0.013449467,0.014124463,0.014050474,0.012716194,0.014783743,1
0.014439051,0.014041841,0.015576014,0.014856128,0.013627732,0.014255775,0.015064608,0.012864451,0.014726487,0.013229096,0.013820061,0.013854065,0.016676579,0.013322776,0.014182912,0.013223059,0.0144516025,0.013641765,0.013690974,0.013790351,0.013014756,0.014302227,0.016998244,0.0134615805,0.014441451,0.01340063,0.014189605,0.013592225,0.012662642,0.015435828,1
0.014180066,0.0141698625,0.015893195,0.014576899,0.013316136,0.014754686,0.014802331,0.013028919,0.014930389,0.013541722,0.014199199,0.013186266,0.015595471,0.013181111,0.013621028,0.0141863795,0.014568891,0.013889229,0.014058488,0.01335806,0.012952869,0.014377311,0.017480219,0.013197952,0.015938897,0.01334989,0.014466487,0.013610222,0.013742681,0.015648015,1
0.015267098,0.01547574,0.015286767,0.016217263,0.014079617,0.013758759,0.018171446,0.01452733,0.014473227,0.014521244,0.014092126,0.013829977,0.013843868,0.013639264,0.015210386,0.013657776,0.014757303,0.014471239,0.01373989,0.014529746,0.0122683095,0.01396976,0.015278563,0.013931057,0.014821332,0.013967303,0.014084229,0.013895457,0.013915638,0.015092324,0
0.013889666,0.014161725,0.01510754,0.01559089,0.0137071125,0.013791573,0.016933642,0.012012256,0.013744617,0.013418512,0.013850982,0.013214011,0.015616521,0.013153958,0.013907059,0.012868358,0.015233671,0.013643883,0.014047155,0.013968803,0.013729235,0.014042111,0.016466869,0.013648005,0.015132003,0.013408512,0.014359513,0.014994594,0.01371829,0.015184343,1
0.015036467,0.014790695,0.016086819,0.014729252,0.014338838,0.013915843,0.017173933,0.014835675,0.012960268,0.013422348,0.013993179,0.01415102,0.014868527,0.01306943,0.014210878,0.014072201,0.014765503,0.013829805,0.014325599,0.014063871,0.013178706,0.014362937,0.016083306,0.013185438,0.014772318,0.013574431,0.014716395,0.015664337,0.01461118,0.015585234,0
0.015410793,0.014439565,0.014401943,0.015687672,0.014368262,0.013328938,0.016790135,0.011680742,0.013904933,0.013661206,0.013954012,0.013066692,0.01500934,0.013166771,0.014420028,0.013291974,0.0149179045,0.013836723,0.013782187,0.014527326,0.012441076,0.014223617,0.015603368,0.013842739,0.015193693,0.013455044,0.0139856925,0.014204611,0.013320034,0.015270368,0
0.015518078,0.014486401,0.013933112,0.015044688,0.014558918,0.013794734,0.016613929,0.012798281,0.014282908,0.013400937,0.013593931,0.013969212,0.015835568,0.014115511,0.01397777,0.013834971,0.014995069,0.013630789,0.013851546,0.0140245445,0.0123318685,0.013949378,0.017243218,0.013536249,0.014667277,0.013935905,0.014216553,0.013935049,0.0140012,0.0151141295,1
0.014337146,0.01341078,0.014587989,0.015394536,0.0135495635,0.014261822,0.014520072,0.012323732,0.014684977,0.014078008,0.01389588,0.013629226,0.01584211,0.013684691,0.01368372,0.014031502,0.014923279,0.013866188,0.013884083,0.013478895,0.012694977,0.014286513,0.016979171,0.013853061,0.015162916,0.013586135,0.014516385,0.013459357,0.014388035,0.015343893,0
0.015420114,0.015459504,0.015909625,0.015874522,0.014263542,0.013262703,0.017620927,0.0147151165,0.013675174,0.013659143,0.013404646,0.014092033,0.01458934,0.01454227,0.013993357,0.014595677,0.014636633,0.014139287,0.013812603,0.01444868,0.012180042,0.0140194,0.015663508,0.013568882,0.014573656,0.013807426,0.014051904,0.014068738,0.013589307,0.0150819905,0
0.014391063,0.014762682,0.013966577,0.014721068,0.013796225,0.013646245,0.017384695,0.012202574,0.01388192,0.013811985,0.014290295,0.013560024,0.01566143,0.013118438,0.013472006,0.014371747,0.014835972,0.013714502,0.014218026,0.013781294,0.013154983,0.0140733505,0.016339226,0.013042531,0.015158032,0.013617404,0.015434373,0.013968215,0.013044757,0.015049272,1
0.014369388,0.014715439,0.015038481,0.014792267,0.01348003,0.013466766,0.017059654,0.011929191,0.013469716,0.013649185,0.014024462,0.013220322,0.01559819,0.012830499,0.013575631,0.013666166,0.014905962,0.013674988,0.014366225,0.0139410915,0.01415933,0.013950442,0.016718557,0.013130227,0.0154162105,0.013535569,0.013813304,0.015737357,0.013364829,0.015056211,1
0.015965855,0.013874382,0.015272416,0.014947163,0.014319502,0.014275436,0.014874976,0.012407791,0.016463593,0.0136473635,0.013891518,0.01345068,0.01439865,0.013784556,0.015144253,0.013750164,0.014883855,0.014044494,0.013852447,0.013870281,0.012612807,0.01445764,0.016508836,0.013779868,0.015450682,0.013568029,0.014408758,0.013969607,0.01406858,0.015146094,0
0.015378342,0.014181881,0.013288592,0.015982259,0.01388023,0.013448469,0.014741628,0.0130321365,0.013931108,0.013766845,0.013943282,0.013573715,0.01561486,0.014387868,0.013259925,0.01468259,0.014972812,0.013805539,0.013812665,0.013876009,0.012754569,0.013770796,0.016400667,0.013949721,0.014217317,0.01392668,0.013922912,0.01409708,0.014227248,0.015026784,1
0.013947263,0.014649709,0.015411665,0.0150539335,0.01400303,0.01303578,0.017993508,0.0120204985,0.013336758,0.013593327,0.01347915,0.013208159,0.01466774,0.013053468,0.013973014,0.013063287,0.014864818,0.013222668,0.0144207,0.014502045,0.013541085,0.014204926,0.015759815,0.013345641,0.013532332,0.013395009,0.0138446195,0.016491763,0.014145471,0.015022854,1
0.01405824,0.013738742,0.014348044,0.0155873895,0.013827325,0.013178008,0.013375731,0.011639997,0.013484821,0.01380447,0.0135295745,0.013276643,0.01572804,0.013400683,0.013795358,0.013510394,0.014640099,0.013233602,0.013531614,0.013886211,0.013192334,0.015797105,0.015803333,0.013508866,0.016274203,0.01344914,0.014276376,0.013757438,0.013643341,0.016350128,1
0.01504685,0.014099545,0.015359871,0.015597687,0.014388227,0.013491096,0.017774144,0.012268385,0.014936148,0.01403554,0.013328874,0.013117986,0.014604462,0.013449713,0.014954074,0.013021784,0.0150324665,0.014196594,0.013561259,0.01413067,0.013427073,0.01385209,0.016436065,0.0137529215,0.014499122,0.013773238,0.014517087,0.014250478,0.014144811,0.015069656,0
0.01482795,0.014164899,0.014024911,0.01575982,0.0153995,0.013761917,0.016228508,0.012285582,0.01599682,0.014094498,0.013955782,0.013101222,0.0150388405,0.014130176,0.014145841,0.0133425435,0.015367464,0.014596766,0.013565838,0.0139788315,0.013030939,0.01363909,0.017111603,0.013734057,0.014438994,0.014123722,0.0144606875,0.013988569,0.0146856075,0.01535496,0
0.014490798,0.014586891,0.015067456,0.015618782,0.014287617,0.0132313175,0.016324684,0.013324116,0.016027689,0.014372673,0.013414246,0.013203393,0.014370105,0.012992448,0.014254202,0.013578941,0.014803407,0.013559845,0.0137932375,0.014374496,0.013195683,0.013609779,0.015684303,0.013463321,0.013996247,0.013561915,0.014475643,0.014112764,0.014843143,0.014760061,0
0.014609192,0.013976273,0.014715254,0.014616361,0.013725952,0.013192239,0.014866192,0.012185719,0.01333051,0.012518354,0.014768621,0.01389831,0.016079728,0.013299955,0.013127885,0.013712668,0.014463303,0.012905609,0.014483429,0.013933826,0.013147717,0.015208126,0.016367873,0.012809883,0.01552713,0.013473058,0.013555843,0.0148893045,0.013327496,0.016716383,1
0.015791124,0.014215548,0.015981287,0.015354185,0.014150033,0.012480989,0.016159285,0.014495656,0.014252982,0.013265815,0.013803171,0.0144060645,0.015699454,0.013844846,0.014204402,0.013776388,0.014187443,0.013835845,0.014003369,0.013434103,0.012151481,0.014557239,0.016988,0.013186407,0.015524285,0.013802421,0.013880745,0.013398649,0.0139449285,0.016122252,0
0.016228836,0.013681499,0.015846252,0.015698692,0.013537649,0.013553916,0.01441165,0.014868605,0.014827475,0.013957285,0.013626096,0.014117294,0.015208428,0.013988723,0.0126863355,0.014157937,0.014775426,0.014096102,0.01420626,0.013167343,0.012499829,0.01390182,0.016387528,0.013643817,0.015086717,0.013494432,0.014170468,0.013975148,0.014586251,0.015279845,0
0.0145457545,0.013628146,0.014439472,0.015454787,0.01374903,0.014819588,0.014942541,0.012766509,0.014942611,0.013876988,0.013953458,0.013587754,0.016006889,0.01396411,0.014490698,0.014016525,0.015255521,0.01382699,0.014042526,0.013863704,0.012632815,0.014680142,0.017273206,0.014108083,0.015814418,0.013543911,0.0142867435,0.013707958,0.014151833,0.015165204,1
0.014332957,0.014248918,0.015285623,0.01566332,0.013910936,0.014096213,0.016509436,0.013916938,0.01372552,0.014664033,0.014864489,0.013608259,0.014607181,0.013247357,0.0133532975,0.013538318,0.015132913,0.014297722,0.014368554,0.0136956815,0.013087131,0.014837029,0.014749783,0.013430285,0.014258569,0.013791439,0.014563992,0.014086114,0.0135944495,0.015636722,0
0.01496564,0.013813668,0.015035804,0.0155727845,0.01395623,0.013026061,0.0154010225,0.012356262,0.013138862,0.01354984,0.013402225,0.01370803,0.0143518895,0.013572409,0.013545733,0.013377362,0.014667596,0.014669109,0.01399505,0.013718351,0.013163297,0.014466343,0.016638273,0.013551794,0.014465123,0.013621133,0.014218032,0.014726438,0.01431884,0.015115604,0
0.013935001,0.013993073,0.014773559,0.015547503,0.01338172,0.013518015,0.016403506,0.01270381,0.013439155,0.013579387,0.014036555,0.014026122,0.015900103,0.013367116,0.01328513,0.013124851,0.01448019,0.013877886,0.014268203,0.013764934,0.013215157,0.01466998,0.016982224,0.013337893,0.014950942,0.013531042,0.013931877,0.013735467,0.01329721,0.015477904,1
0.015559398,0.013944943,0.014329285,0.015597121,0.014134332,0.013282949,0.015104477,0.013284415,0.014880927,0.0131351845,0.013715349,0.013909469,0.016169945,0.014122006,0.013740066,0.013874646,0.014953444,0.013602908,0.014131216,0.01374535,0.012466584,0.013949047,0.017805092,0.013714019,0.014573227,0.013969956,0.013908712,0.013881253,0.013697137,0.015377777,1
0.014185655,0.014748523,0.014932218,0.015556745,0.014501843,0.0132478485,0.017172731,0.012687717,0.013901533,0.01338077,0.01336527,0.013694864,0.015389053,0.013516808,0.0147135705,0.013602836,0.015042369,0.013720776,0.014054802,0.014166716,0.013013986,0.013767463,0.016461007,0.013442711,0.014387264,0.013699001,0.014252465,0.016213,0.013555512,0.015122732,0
0.015022448,0.014306912,0.014879963,0.014924305,0.013778141,0.0142209865,0.017321449,0.012706463,0.014293051,0.013349842,0.013537179,0.013405171,0.014970327,0.013135046,0.01518848,0.014304693,0.014993277,0.013659445,0.014075149,0.013974132,0.013119544,0.013824724,0.01628573,0.013579219,0.014348819,0.013341194,0.014417209,0.014291736,0.013593178,0.014825805,0
0.01436362,0.014888584,0.01745423,0.015253587,0.01384605,0.0131559875,0.016532144,0.0127431955,0.013229673,0.012852553,0.013597887,0.0126876505,0.015896594,0.013739034,0.013599885,0.013293429,0.0148710655,0.013473863,0.014882477,0.014292754,0.013176656,0.013974642,0.016399644,0.013402835,0.014918142,0.013739937,0.013779661,0.014712235,0.013373717,0.015223391,1
0.014410574,0.013535119,0.015445715,0.01537308,0.013403034,0.0133862,0.016555738,0.01214132,0.013629944,0.013376368,0.0143733565,0.0137338415,0.015636066,0.013102207,0.013597959,0.013201206,0.014511095,0.013695428,0.014263727,0.013559633,0.013392662,0.01440766,0.017026326,0.013202688,0.0150940865,0.013460437,0.013373449,0.014711763,0.013579237,0.015473526,1
0.01482693,0.014064685,0.014226221,0.015365297,0.0137005085,0.01327912,0.015596179,0.0129590565,0.014092623,0.013337491,0.013509198,0.013316991,0.015224284,0.013552664,0.013194224,0.013626874,0.014523972,0.013669949,0.01446123,0.014087735,0.013068378,0.014004372,0.016568668,0.013405914,0.014201875,0.0138144875,0.013802942,0.013883603,0.012896392,0.015462346,1
0.013797802,0.013996594,0.014991207,0.015568165,0.012704702,0.012639677,0.015815422,0.012171951,0.013370457,0.013263789,0.013849978,0.012436038,0.015215492,0.01348381,0.013385349,0.013066757,0.015177123,0.01374057,0.01423868,0.013780475,0.013388514,0.015003449,0.016512852,0.013265636,0.015907062,0.013702154,0.013785111,0.01620727,0.013751226,0.016672764,1
0.014846511,0.014320909,0.0150757115,0.015158231,0.014318349,0.013973764,0.016745333,0.013170454,0.014395275,0.014020083,0.014265293,0.013490948,0.015121079,0.013571233,0.01403305,0.0139625035,0.014778911,0.014209346,0.013985338,0.014043641,0.013031729,0.014742303,0.016102554,0.013554696,0.015014311,0.013639105,0.014368397,0.014434744,0.014104584,0.015578653,0
0.014362333,0.014363209,0.014828099,0.015746439,0.013588163,0.014389754,0.01601984,0.012753448,0.014303255,0.013791098,0.01439206,0.0124810785,0.014427717,0.013344769,0.013535395,0.013643229,0.014815666,0.014360237,0.0140862595,0.01392218,0.012714457,0.014342297,0.017217264,0.0135706775,0.015521534,0.013749452,0.014464203,0.013534523,0.013252982,0.015810497,1
0.0146049475,0.0154247545,0.015246616,0.01588322,0.014326176,0.013557494,0.019379526,0.012723769,0.014131708,0.013432437,0.013750167,0.013516455,0.01449115,0.01352007,0.014553914,0.013423205,0.015342184,0.014206109,0.014275961,0.01460673,0.01286719,0.0140968505,0.01656334,0.013736759,0.014351988,0.013797552,0.01406219,0.014646735,0.013636568,0.0150986,0
0.014181844,0.0148340175,0.014143438,0.015690414,0.013352785,0.013017692,0.018545441,0.012523823,0.013651801,0.013481421,0.013901433,0.013545754,0.014695232,0.012797825,0.014234447,0.0134316385,0.0147243375,0.013798315,0.014622051,0.014488029,0.01343201,0.014015538,0.016415447,0.013435381,0.013915751,0.013729128,0.013795825,0.014486566,0.013633946,0.01517365,1
0.015068104,0.015732525,0.014967486,0.01540539,0.014978081,0.013659364,0.01894292,0.0129753435,0.015133993,0.015758323,0.013937133,0.014142484,0.014146336,0.014060861,0.014445114,0.013735997,0.015184394,0.014992544,0.014010708,0.013948724,0.012258067,0.014321355,0.01635208,0.013583628,0.014758189,0.014204259,0.014462395,0.014527299,0.01394351,0.015829451,0
0.015264895,0.014282184,0.015708279,0.015641857,0.014920467,0.013415995,0.018380295,0.013349054,0.015058231,0.013033516,0.0135220345,0.013344229,0.01439472,0.013952912,0.014273343,0.013398529,0.015172877,0.014213739,0.013920309,0.014295969,0.012757447,0.01405684,0.016917074,0.014054498,0.014684186,0.014151051,0.014025915,0.01407946,0.014507501,0.015564741,0
0.013665998,0.013801642,0.014325736,0.015953366,0.013362378,0.013369235,0.015241633,0.0122257,0.013401302,0.013619378,0.014459283,0.013080994,0.015018452,0.0135777835,0.013302531,0.013273751,0.015031122,0.013909513,0.014412837,0.014072749,0.013062966,0.014325251,0.016756712,0.013583647,0.015167842,0.014016958,0.0138911335,0.014425472,0.013424552,0.015657235,1
0.015996166,0.014211444,0.015301875,0.016101675,0.013926194,0.013857927,0.016424527,0.013513883,0.014777082,0.013534254,0.013506335,0.013950102,0.015092435,0.013778873,0.0146038765,0.0142241195,0.014975575,0.0139705725,0.013865309,0.014091545,0.012499903,0.014270266,0.016502602,0.014141212,0.014447351,0.013627645,0.013868412,0.013661582,0.014170906,0.015357619,0
0.0153507255,0.013674437,0.015631901,0.015265485,0.013677361,0.013773081,0.01487222,0.013417793,0.014650545,0.013558862,0.014073731,0.013811384,0.016497076,0.013692736,0.013413695,0.013684592,0.01470527,0.013281498,0.014074382,0.013504726,0.013028038,0.015197861,0.016817246,0.013083152,0.01567018,0.013947438,0.014012621,0.0140125435,0.013666374,0.016309723,1
0.014059843,0.014986359,0.016509043,0.015717916,0.013820687,0.012798413,0.01751588,0.0140470015,0.0140738655,0.013636868,0.013772421,0.01279878,0.013904299,0.013383823,0.014144429,0.013820468,0.014993043,0.013494162,0.014541205,0.014224366,0.013074003,0.014298436,0.015837342,0.0134745445,0.014916274,0.013780061,0.014025947,0.014398654,0.014046909,0.014691423,0
0.016630905,0.014551696,0.015590606,0.015646033,0.014285352,0.013506843,0.0165946,0.015013686,0.0154441595,0.013783618,0.012624254,0.013740814,0.013515679,0.013400871,0.014780045,0.014326099,0.014869009,0.01406621,0.014067551,0.014076901,0.012248792,0.014559918,0.015418065,0.013594668,0.015350396,0.013810596,0.013809527,0.013409641,0.013740032,0.015935304,0
0.014339342,0.013831004,0.014395999,0.015417641,0.013330277,0.013166481,0.015723394,0.012447974,0.013471507,0.013392663,0.014559933,0.01345598,0.014789797,0.01308775,0.013388412,0.01360957,0.0147863785,0.013521192,0.013824889,0.013969391,0.013586694,0.01564859,0.016579354,0.013548723,0.015818443,0.013766779,0.014156202,0.015226202,0.013418468,0.016339842,1
0.014584013,0.013358594,0.014529044,0.01587492,0.014211847,0.013369976,0.016409192,0.012875739,0.014256348,0.013867329,0.014775779,0.013483536,0.016446384,0.014059553,0.013029068,0.01348007,0.015212951,0.014020182,0.014145864,0.013639321,0.012905897,0.014168787,0.016829357,0.013588093,0.014609524,0.014542838,0.013825077,0.014571947,0.0142188035,0.01627713,1
0.013755193,0.014359339,0.015001144,0.0148031125,0.013596161,0.014006068,0.015164016,0.011776926,0.013940272,0.013023731,0.013920589,0.013609442,0.015437998,0.012813401,0.014035174,0.013288317,0.014496725,0.013093715,0.014208524,0.013764856,0.013863996,0.0143761,0.016755715,0.013407966,0.015327139,0.013513441,0.014006736,0.013907876,0.013078132,0.015472657,1
0.0150209125,0.0154358605,0.015450788,0.015610362,0.014339359,0.013213778,0.016691145,0.012641596,0.015307264,0.014709957,0.013318115,0.013700909,0.014841756,0.013589158,0.015224406,0.013480068,0.014689215,0.014377263,0.013606061,0.014025335,0.012934182,0.014038901,0.016191386,0.013555774,0.014768116,0.013598636,0.014483249,0.013602206,0.014351054,0.015089408,0
0.014136315,0.01386142,0.013754294,0.0143940905,0.013762688,0.013785305,0.016277289,0.0118080545,0.01397828,0.012900261,0.013754278,0.0125461435,0.015085161,0.012809209,0.013637552,0.012707997,0.014798312,0.013161126,0.01431619,0.013851526,0.014316853,0.015838481,0.01645684,0.012992595,0.014808199,0.013742278,0.013898388,0.014324367,0.013478175,0.016748581,1
0.013896655,0.0142993955,0.01573665,0.015650636,0.0137014985,0.013425326,0.016996715,0.013153938,0.0143286465,0.013798145,0.014122227,0.013305679,0.015236085,0.01380747,0.013208254,0.013586277,0.014666106,0.01428304,0.014188905,0.013473339,0.013371188,0.014420889,0.0166503,0.0134292,0.015218335,0.0137728425,0.014176657,0.013710107,0.014009444,0.015443778,1
0.014159901,0.015139024,0.016143277,0.015640521,0.013751389,0.0126344,0.017957428,0.01295546,0.013322817,0.013264087,0.014357051,0.012976737,0.014673967,0.013463486,0.013209558,0.013764958,0.014891102,0.0132341795,0.014526708,0.014162491,0.013527706,0.014630074,0.016043395,0.013292229,0.015525956,0.013768208,0.0140191,0.014022842,0.013588567,0.015688824,1
0.014181809,0.016055658,0.016900003,0.015668025,0.012993786,0.013782628,0.017614719,0.013112588,0.013822533,0.01407618,0.01321895,0.013783427,0.01452589,0.012643028,0.01418806,0.01441699,0.014943121,0.01391078,0.013853932,0.013901629,0.013354959,0.014145593,0.015574151,0.013603514,0.0146005945,0.013557834,0.0145152565,0.014207874,0.013732574,0.015185824,0
0.015357531,0.014333529,0.015562107,0.015747514,0.01385785,0.014101618,0.016456192,0.012604764,0.014490843,0.013632872,0.013184397,0.01384221,0.014414674,0.013358412,0.014680639,0.014573358,0.014715588,0.014208758,0.013777892,0.01397575,0.012659593,0.014118966,0.016292825,0.013714436,0.014926615,0.013111595,0.014303667,0.013803898,0.013439094,0.014653112,0
0.014857138,0.014364623,0.015220128,0.015261633,0.014401375,0.014153389,0.01884169,0.01326109,0.014461243,0.014271664,0.014106978,0.013352141,0.014782411,0.013468607,0.014309281,0.0138038825,0.01483068,0.014291038,0.01390613,0.01406811,0.013000966,0.014647866,0.016126212,0.013608677,0.014980791,0.013743608,0.014369213,0.014426642,0.014091541,0.015449306,0
0.014963444,0.015151493,0.015407927,0.015311678,0.01366267,0.014008309,0.01662963,0.012314354,0.015840562,0.0138458,0.0143490555,0.0144101,0.014659717,0.0133763775,0.013182163,0.013933342,0.0143839205,0.014348878,0.014098355,0.013193023,0.012842666,0.014552862,0.016579824,0.013229841,0.015612118,0.014164148,0.014390812,0.013496127,0.013572991,0.015604678,1
0.01454423,0.016323013,0.015433213,0.014653095,0.01402865,0.014095666,0.01805174,0.012292735,0.014302939,0.013518958,0.013555349,0.013929929,0.014505667,0.012756465,0.014619684,0.013421119,0.014788854,0.013653824,0.014065853,0.014015348,0.013207376,0.0142964935,0.016370509,0.013298506,0.01526742,0.013479478,0.014649109,0.0136218965,0.012994559,0.015375267,0
0.014246776,0.015314613,0.015588402,0.01544355,0.014021151,0.014326102,0.014400776,0.012303315,0.013678167,0.013234294,0.0145224035,0.013114257,0.015536436,0.013398778,0.014083579,0.013418372,0.014937399,0.01363339,0.014006181,0.013177352,0.01305435,0.014568673,0.016766235,0.013323269,0.015189754,0.0141502125,0.014722196,0.013464741,0.013391609,0.015635045,1
0.014650171,0.01352014,0.016442154,0.015751483,0.013856339,0.013694812,0.0152688725,0.012986049,0.0142325675,0.013631171,0.014016455,0.01313024,0.015659643,0.013354701,0.013725132,0.013472498,0.0145789245,0.013495571,0.014099801,0.013100175,0.013559264,0.014958091,0.016300356,0.01331491,0.015724039,0.013317189,0.01425232,0.01339689,0.014485982,0.015978277,1
0.014158677,0.0137704015,0.014603848,0.015868697,0.014071585,0.013330011,0.015632275,0.011970016,0.013986761,0.013596129,0.014673975,0.013138351,0.015919428,0.01380804,0.0140309185,0.013241709,0.0149962045,0.013903867,0.013884653,0.013877331,0.013187611,0.014404274,0.017249018,0.014005118,0.015817784,0.014302777,0.013985028,0.014490065,0.014174252,0.016507398,1
0.014041387,0.014528198,0.015838021,0.015353705,0.014341357,0.013280851,0.017640151,0.012137427,0.013672877,0.013350325,0.014131851,0.01342154,0.0146736,0.013663337,0.014329961,0.013482845,0.015157343,0.014542952,0.014086851,0.013646309,0.014162362,0.014525523,0.016284456,0.013439461,0.014849228,0.01390379,0.014528673,0.014958541,0.014166029,0.015797282,1
0.01463836,0.014476384,0.015173809,0.015362182,0.01496886,0.013908423,0.016790878,0.013197854,0.0144231,0.014305913,0.013797627,0.012288991,0.014531922,0.013405594,0.014523255,0.01354021,0.015027337,0.013942107,0.013800689,0.014297151,0.0128306905,0.01449697,0.015596283,0.013455511,0.014785614,0.013658936,0.014042292,0.014291337,0.014358204,0.01546279,1
0.013990383,0.013799294,0.01396417,0.014148498,0.013548493,0.013288831,0.013877028,0.011960291,0.013648112,0.013404284,0.014051399,0.013430934,0.016082615,0.01331613,0.013477699,0.01395495,0.014909267,0.013457414,0.013809023,0.013640664,0.014274314,0.014867653,0.016533537,0.013803376,0.015198338,0.0130438255,0.014579971,0.014409318,0.014090564,0.01542875,1
